Date,Year,Month,Day,Discharge
2012-02-08,2012,2,8,0.645
2012-02-09,2012,2,9,0.725
2012-02-10,2012,2,10,0.533
2012-02-11,2012,2,11,0.394
2012-02-12,2012,2,12,0.478
2012-02-13,2012,2,13,0.469
2012-02-14,2012,2,14,0.453
2012-02-15,2012,2,15,0.468
2012-02-16,2012,2,16,0.497
2012-02-17,2012,2,17,0.584
2012-02-18,2012,2,18,0.491
2012-02-19,2012,2,19,0.517
2012-02-20,2012,2,20,0.491
2012-02-21,2012,2,21,0.518
2012-02-22,2012,2,22,1.12
2012-02-23,2012,2,23,1.39
2012-02-24,2012,2,24,1.42
2012-02-25,2012,2,25,1.22
2012-02-26,2012,2,26,0.776
2012-02-27,2012,2,27,1.21
2012-02-28,2012,2,28,1.58
2012-02-29,2012,2,29,1.01
2012-03-01,2012,3,1,0.916
2012-03-02,2012,3,2,2.13
2012-03-03,2012,3,3,7.17
2012-03-04,2012,3,4,2.21
2012-03-05,2012,3,5,1.08
2012-03-06,2012,3,6,0.93
2012-03-07,2012,3,7,0.861
2012-03-08,2012,3,8,2.9
2012-03-09,2012,3,9,2.08
2012-03-10,2012,3,10,1.09
2012-03-11,2012,3,11,0.886
2012-03-12,2012,3,12,1.09
2012-03-13,2012,3,13,3.18
2012-03-14,2012,3,14,2.27
2012-03-15,2012,3,15,1.58
2012-03-16,2012,3,16,1.6
2012-03-17,2012,3,17,1.38
2012-03-18,2012,3,18,1.23
2012-03-19,2012,3,19,1.11
2012-03-20,2012,3,20,0.976
2012-03-21,2012,3,21,0.864
2012-03-22,2012,3,22,0.766
2012-03-23,2012,3,23,0.926
2012-03-24,2012,3,24,0.991
2012-03-25,2012,3,25,0.757
2012-03-26,2012,3,26,0.611
2012-03-27,2012,3,27,0.523
2012-03-28,2012,3,28,0.548
2012-03-29,2012,3,29,0.527
2012-03-30,2012,3,30,0.481
2012-03-31,2012,3,31,0.468
2012-04-01,2012,4,1,0.478
2012-04-02,2012,4,2,0.506
2012-04-03,2012,4,3,0.454
2012-04-04,2012,4,4,0.457
2012-04-05,2012,4,5,0.408
2012-04-06,2012,4,6,0.403
2012-04-07,2012,4,7,0.369
2012-04-08,2012,4,8,0.363
2012-04-09,2012,4,9,0.356
2012-04-10,2012,4,10,0.347
2012-04-11,2012,4,11,0.388
2012-04-12,2012,4,12,0.372
2012-04-13,2012,4,13,0.364
2012-04-14,2012,4,14,0.346
2012-04-15,2012,4,15,0.344
2012-04-16,2012,4,16,0.347
2012-04-17,2012,4,17,0.301
2012-04-18,2012,4,18,0.284
2012-04-19,2012,4,19,0.291
2012-04-20,2012,4,20,0.303
2012-04-21,2012,4,21,0.492
2012-04-22,2012,4,22,0.463
2012-04-23,2012,4,23,0.43
2012-04-24,2012,4,24,1.09
2012-04-25,2012,4,25,0.866
2012-04-26,2012,4,26,0.603
2012-04-27,2012,4,27,0.521
2012-04-28,2012,4,28,0.429
2012-04-29,2012,4,29,0.401
2012-04-30,2012,4,30,0.372
2012-05-01,2012,5,1,0.788
2012-05-02,2012,5,2,0.642
2012-05-03,2012,5,3,0.79
2012-05-04,2012,5,4,3.09
2012-05-05,2012,5,5,1.42
2012-05-06,2012,5,6,0.889
2012-05-07,2012,5,7,0.668
2012-05-08,2012,5,8,0.779
2012-05-09,2012,5,9,0.794
2012-05-10,2012,5,10,0.812
2012-05-11,2012,5,11,0.573
2012-05-12,2012,5,12,0.457
2012-05-13,2012,5,13,0.446
2012-05-14,2012,5,14,0.422
2012-05-15,2012,5,15,0.365
2012-05-16,2012,5,16,0.318
2012-05-17,2012,5,17,0.291
2012-05-18,2012,5,18,0.27
2012-05-19,2012,5,19,0.248
2012-05-20,2012,5,20,0.235
2012-05-21,2012,5,21,0.221
2012-05-22,2012,5,22,0.207
2012-05-23,2012,5,23,0.224
2012-05-24,2012,5,24,0.192
2012-05-25,2012,5,25,0.188
2012-05-26,2012,5,26,0.169
2012-05-27,2012,5,27,0.153
2012-05-28,2012,5,28,0.157
2012-05-29,2012,5,29,0.163
2012-05-30,2012,5,30,0.148
2012-05-31,2012,5,31,0.142
2012-06-01,2012,6,1,0.309
2012-06-02,2012,6,2,1.42
2012-06-03,2012,6,3,0.787
2012-06-04,2012,6,4,0.599
2012-06-05,2012,6,5,0.457
2012-06-06,2012,6,6,0.347
2012-06-07,2012,6,7,0.284
2012-06-08,2012,6,8,0.234
2012-06-09,2012,6,9,0.296
2012-06-10,2012,6,10,0.472
2012-06-11,2012,6,11,0.366
2012-06-12,2012,6,12,0.801
2012-06-13,2012,6,13,0.7
2012-06-14,2012,6,14,0.414
2012-06-15,2012,6,15,0.306
2012-06-16,2012,6,16,0.241
2012-06-17,2012,6,17,0.207
2012-06-18,2012,6,18,0.214
2012-06-19,2012,6,19,0.206
2012-06-20,2012,6,20,0.175
2012-06-21,2012,6,21,0.201
2012-06-22,2012,6,22,0.405
2012-06-23,2012,6,23,0.263
2012-06-24,2012,6,24,0.209
2012-06-25,2012,6,25,0.237
2012-06-26,2012,6,26,0.194
2012-06-27,2012,6,27,0.162
2012-06-28,2012,6,28,0.154
2012-06-29,2012,6,29,0.143
2012-06-30,2012,6,30,0.128
2012-07-01,2012,7,1,0.124
2012-07-02,2012,7,2,0.111
2012-07-03,2012,7,3,0.106
2012-07-04,2012,7,4,0.105
2012-07-05,2012,7,5,0.102
2012-07-06,2012,7,6,0.094
2012-07-07,2012,7,7,0.116
2012-07-08,2012,7,8,0.218
2012-07-09,2012,7,9,0.148
2012-07-10,2012,7,10,0.131
2012-07-11,2012,7,11,0.117
2012-07-12,2012,7,12,0.101
2012-07-13,2012,7,13,0.093
2012-07-14,2012,7,14,0.085
2012-07-15,2012,7,15,0.455
2012-07-16,2012,7,16,0.473
2012-07-17,2012,7,17,0.23
2012-07-18,2012,7,18,0.152
2012-07-19,2012,7,19,0.124
2012-07-20,2012,7,20,0.107
2012-07-21,2012,7,21,0.096
2012-07-22,2012,7,22,0.117
2012-07-23,2012,7,23,0.286
2012-07-24,2012,7,24,0.199
2012-07-25,2012,7,25,0.137
2012-07-26,2012,7,26,0.65
2012-07-27,2012,7,27,0.54
2012-07-28,2012,7,28,0.307
2012-07-29,2012,7,29,0.216
2012-07-30,2012,7,30,0.174
2012-07-31,2012,7,31,0.374
2012-08-01,2012,8,1,1.53
2012-08-02,2012,8,2,0.558
2012-08-03,2012,8,3,0.377
2012-08-04,2012,8,4,0.288
2012-08-05,2012,8,5,0.437
2012-08-06,2012,8,6,0.352
2012-08-07,2012,8,7,0.239
2012-08-08,2012,8,8,0.199
2012-08-09,2012,8,9,0.204
2012-08-10,2012,8,10,1.15
2012-08-11,2012,8,11,5.73
2012-08-12,2012,8,12,2
2012-08-13,2012,8,13,0.923
2012-08-14,2012,8,14,0.655
2012-08-15,2012,8,15,0.691
2012-08-16,2012,8,16,0.491
2012-08-17,2012,8,17,0.38
2012-08-18,2012,8,18,0.297
2012-08-19,2012,8,19,0.254
2012-08-20,2012,8,20,0.234
2012-08-21,2012,8,21,0.202
2012-08-22,2012,8,22,0.193
2012-08-23,2012,8,23,0.181
2012-08-24,2012,8,24,0.171
2012-08-25,2012,8,25,0.153
2012-08-26,2012,8,26,0.163
2012-08-27,2012,8,27,0.191
2012-08-28,2012,8,28,0.645
2012-08-29,2012,8,29,0.352
2012-08-30,2012,8,30,0.25
2012-08-31,2012,8,31,0.202
2012-09-01,2012,9,1,0.165
2012-09-02,2012,9,2,0.151
2012-09-03,2012,9,3,0.143
2012-09-04,2012,9,4,3.11
2012-09-05,2012,9,5,9.38
2012-09-06,2012,9,6,1.65
2012-09-07,2012,9,7,0.846
2012-09-08,2012,9,8,4.81
2012-09-09,2012,9,9,3.85
2012-09-10,2012,9,10,1.26
2012-09-11,2012,9,11,0.778
2012-09-12,2012,9,12,0.567
2012-09-13,2012,9,13,0.452
2012-09-14,2012,9,14,0.441
2012-09-15,2012,9,15,0.743
2012-09-16,2012,9,16,0.542
2012-09-17,2012,9,17,0.428
2012-09-18,2012,9,18,1.14
2012-09-19,2012,9,19,1.77
2012-09-20,2012,9,20,0.842
2012-09-21,2012,9,21,0.642
2012-09-22,2012,9,22,1.5
2012-09-23,2012,9,23,1.23
2012-09-24,2012,9,24,0.733
2012-09-25,2012,9,25,0.557
2012-09-26,2012,9,26,0.462
2012-09-27,2012,9,27,0.408
2012-09-28,2012,9,28,0.351
2012-09-29,2012,9,29,0.327
2012-09-30,2012,9,30,0.323
2012-10-01,2012,10,1,0.311
2012-10-02,2012,10,2,0.323
2012-10-03,2012,10,3,0.289
2012-10-04,2012,10,4,0.295
2012-10-05,2012,10,5,0.286
2012-10-06,2012,10,6,0.323
2012-10-07,2012,10,7,0.32
2012-10-08,2012,10,8,0.294
2012-10-09,2012,10,9,0.281
2012-10-10,2012,10,10,0.283
2012-10-11,2012,10,11,0.294
2012-10-12,2012,10,12,0.305
2012-10-13,2012,10,13,0.288
2012-10-14,2012,10,14,0.549
2012-10-15,2012,10,15,0.717
2012-10-16,2012,10,16,0.514
2012-10-17,2012,10,17,0.434
2012-10-18,2012,10,18,0.461
2012-10-19,2012,10,19,1.11
2012-10-20,2012,10,20,0.902
2012-10-21,2012,10,21,0.736
2012-10-22,2012,10,22,0.575
2012-10-23,2012,10,23,0.765
2012-10-24,2012,10,24,1.11
2012-10-25,2012,10,25,0.804
2012-10-26,2012,10,26,0.66
2012-10-27,2012,10,27,1.43
2012-10-28,2012,10,28,4.25
2012-10-29,2012,10,29,5.46
2012-10-30,2012,10,30,7.14
2012-10-31,2012,10,31,4.49
2012-11-01,2012,11,1,3.94
2012-11-02,2012,11,2,2.34
2012-11-03,2012,11,3,1.53
2012-11-04,2012,11,4,1.15
2012-11-05,2012,11,5,0.96
2012-11-06,2012,11,6,0.826
2012-11-07,2012,11,7,0.747
2012-11-08,2012,11,8,0.666
2012-11-09,2012,11,9,0.624
2012-11-10,2012,11,10,0.727
2012-11-11,2012,11,11,1.01
2012-11-12,2012,11,12,0.958
2012-11-13,2012,11,13,1.5
2012-11-14,2012,11,14,1.07
2012-11-15,2012,11,15,0.851
2012-11-16,2012,11,16,0.742
2012-11-17,2012,11,17,0.663
2012-11-18,2012,11,18,0.613
2012-11-19,2012,11,19,0.591
2012-11-20,2012,11,20,0.586
2012-11-21,2012,11,21,0.564
2012-11-22,2012,11,22,0.546
2012-11-23,2012,11,23,0.554
2012-11-24,2012,11,24,0.54
2012-11-25,2012,11,25,0.514
2012-11-26,2012,11,26,0.504
2012-11-27,2012,11,27,0.484
2012-11-28,2012,11,28,0.469
2012-11-29,2012,11,29,0.465
2012-11-30,2012,11,30,0.444
2012-12-01,2012,12,1,0.412
2012-12-02,2012,12,2,0.909
2012-12-03,2012,12,3,1.52
2012-12-04,2012,12,4,1.28
2012-12-05,2012,12,5,2.12
2012-12-06,2012,12,6,1.06
2012-12-07,2012,12,7,0.875
2012-12-08,2012,12,8,0.945
2012-12-09,2012,12,9,1.02
2012-12-10,2012,12,10,1.17
2012-12-11,2012,12,11,1.34
2012-12-12,2012,12,12,0.865
2012-12-13,2012,12,13,0.717
2012-12-14,2012,12,14,0.674
2012-12-15,2012,12,15,0.631
2012-12-16,2012,12,16,0.706
2012-12-17,2012,12,17,1.33
2012-12-18,2012,12,18,1.2
2012-12-19,2012,12,19,0.932
2012-12-20,2012,12,20,0.761
2012-12-21,2012,12,21,4.1
2012-12-22,2012,12,22,3.08
2012-12-23,2012,12,23,1.52
2012-12-24,2012,12,24,1.12
2012-12-25,2012,12,25,0.932
2012-12-26,2012,12,26,0.793
2012-12-27,2012,12,27,0.692
2012-12-28,2012,12,28,0.758
2012-12-29,2012,12,29,0.674
2012-12-30,2012,12,30,0.614
2012-12-31,2012,12,31,0.595
2013-01-01,2013,1,1,0.544
2013-01-02,2013,1,2,0.51
2013-01-03,2013,1,3,0.519
2013-01-04,2013,1,4,0.525
2013-01-05,2013,1,5,0.522
2013-01-06,2013,1,6,0.55
2013-01-07,2013,1,7,0.545
2013-01-08,2013,1,8,0.525
2013-01-09,2013,1,9,0.512
2013-01-10,2013,1,10,0.601
2013-01-11,2013,1,11,1.07
2013-01-12,2013,1,12,3.15
2013-01-13,2013,1,13,12.1
2013-01-14,2013,1,14,7.85
2013-01-15,2013,1,15,2.53
2013-01-16,2013,1,16,1.52
2013-01-17,2013,1,17,1.1
2013-01-18,2013,1,18,0.785
2013-01-19,2013,1,19,0.871
2013-01-20,2013,1,20,0.771
2013-01-21,2013,1,21,0.593
2013-01-22,2013,1,22,0.454
2013-01-23,2013,1,23,0.4
2013-01-24,2013,1,24,0.429
2013-01-25,2013,1,25,0.441
2013-01-26,2013,1,26,0.463
2013-01-27,2013,1,27,0.486
2013-01-28,2013,1,28,0.532
2013-01-29,2013,1,29,0.601
2013-01-30,2013,1,30,3.31
2013-01-31,2013,1,31,3.3
2013-02-01,2013,2,1,1.17
2013-02-02,2013,2,2,0.808
2013-02-03,2013,2,3,0.604
2013-02-04,2013,2,4,0.474
2013-02-05,2013,2,5,0.374
2013-02-06,2013,2,6,0.353
2013-02-07,2013,2,7,0.349
2013-02-08,2013,2,8,0.351
2013-02-09,2013,2,9,0.353
2013-02-10,2013,2,10,0.397
2013-02-11,2013,2,11,0.484
2013-02-12,2013,2,12,0.537
2013-02-13,2013,2,13,0.485
2013-02-14,2013,2,14,0.426
2013-02-15,2013,2,15,0.469
2013-02-16,2013,2,16,0.48
2013-02-17,2013,2,17,0.453
2013-02-18,2013,2,18,0.515
2013-02-19,2013,2,19,0.663
2013-02-20,2013,2,20,1.11
2013-02-21,2013,2,21,0.893
2013-02-22,2013,2,22,0.784
2013-02-23,2013,2,23,0.738
2013-02-24,2013,2,24,0.719
2013-02-25,2013,2,25,0.673
2013-02-26,2013,2,26,0.64
2013-02-27,2013,2,27,0.82
2013-02-28,2013,2,28,1.16
2013-03-01,2013,3,1,1.08
2013-03-02,2013,3,2,0.75
2013-03-03,2013,3,3,0.658
2013-03-04,2013,3,4,0.611
2013-03-05,2013,3,5,0.609
2013-03-06,2013,3,6,0.666
2013-03-07,2013,3,7,0.696
2013-03-08,2013,3,8,0.84
2013-03-09,2013,3,9,1.12
2013-03-10,2013,3,10,1.69
2013-03-11,2013,3,11,5.55
2013-03-12,2013,3,12,13.4
2013-03-13,2013,3,13,7.89
2013-03-14,2013,3,14,4.05
2013-03-15,2013,3,15,2.65
2013-03-16,2013,3,16,1.71
2013-03-17,2013,3,17,1.17
2013-03-18,2013,3,18,0.913
2013-03-19,2013,3,19,0.876
2013-03-20,2013,3,20,0.775
2013-03-21,2013,3,21,0.64
2013-03-22,2013,3,22,0.677
2013-03-23,2013,3,23,0.672
2013-03-24,2013,3,24,0.799
2013-03-25,2013,3,25,1.46
2013-03-26,2013,3,26,5.62
2013-03-27,2013,3,27,7.87
2013-03-28,2013,3,28,6.78
2013-03-29,2013,3,29,7.72
2013-03-30,2013,3,30,6.91
2013-03-31,2013,3,31,4.35
2013-04-01,2013,4,1,3.32
2013-04-02,2013,4,2,1.78
2013-04-03,2013,4,3,1.24
2013-04-04,2013,4,4,1.12
2013-04-05,2013,4,5,1.28
2013-04-06,2013,4,6,1.02
2013-04-07,2013,4,7,1.08
2013-04-08,2013,4,8,1.45
2013-04-09,2013,4,9,3.3
2013-04-10,2013,4,10,9.15
2013-04-11,2013,4,11,5.89
2013-04-12,2013,4,12,9.37
2013-04-13,2013,4,13,6.72
2013-04-14,2013,4,14,3.06
2013-04-15,2013,4,15,1.98
2013-04-16,2013,4,16,1.67
2013-04-17,2013,4,17,1.51
2013-04-18,2013,4,18,1.48
2013-04-19,2013,4,19,2.27
2013-04-20,2013,4,20,1.9
2013-04-21,2013,4,21,1.22
2013-04-22,2013,4,22,0.992
2013-04-23,2013,4,23,0.87
2013-04-24,2013,4,24,1.06
2013-04-25,2013,4,25,1.96
2013-04-26,2013,4,26,1.24
2013-04-27,2013,4,27,0.972
2013-04-28,2013,4,28,0.833
2013-04-29,2013,4,29,1.01
2013-04-30,2013,4,30,0.985
2013-05-01,2013,5,1,0.813
2013-05-02,2013,5,2,0.673
2013-05-03,2013,5,3,0.578
2013-05-04,2013,5,4,0.518
2013-05-05,2013,5,5,0.476
2013-05-06,2013,5,6,0.438
2013-05-07,2013,5,7,0.403
2013-05-08,2013,5,8,0.376
2013-05-09,2013,5,9,0.375
2013-05-10,2013,5,10,0.421
2013-05-11,2013,5,11,0.637
2013-05-12,2013,5,12,0.508
2013-05-13,2013,5,13,0.479
2013-05-14,2013,5,14,0.417
2013-05-15,2013,5,15,0.409
2013-05-16,2013,5,16,0.389
2013-05-17,2013,5,17,0.325
2013-05-18,2013,5,18,0.297
2013-05-19,2013,5,19,0.28
2013-05-20,2013,5,20,0.292
2013-05-21,2013,5,21,0.555
2013-05-22,2013,5,22,3.07
2013-05-23,2013,5,23,1.19
2013-05-24,2013,5,24,0.753
2013-05-25,2013,5,25,0.573
2013-05-26,2013,5,26,0.442
2013-05-27,2013,5,27,0.355
2013-05-28,2013,5,28,0.349
2013-05-29,2013,5,29,2.15
2013-05-30,2013,5,30,1.35
2013-05-31,2013,5,31,0.881
2013-06-01,2013,6,1,0.684
2013-06-02,2013,6,2,0.989
2013-06-03,2013,6,3,0.892
2013-06-04,2013,6,4,0.544
2013-06-05,2013,6,5,0.419
2013-06-06,2013,6,6,0.381
2013-06-07,2013,6,7,0.524
2013-06-08,2013,6,8,0.493
2013-06-09,2013,6,9,0.4
2013-06-10,2013,6,10,0.428
2013-06-11,2013,6,11,4.54
2013-06-12,2013,6,12,1.85
2013-06-13,2013,6,13,1.21
2013-06-14,2013,6,14,1.31
2013-06-15,2013,6,15,0.791
2013-06-16,2013,6,16,0.753
2013-06-17,2013,6,17,0.906
2013-06-18,2013,6,18,0.632
2013-06-19,2013,6,19,0.476
2013-06-20,2013,6,20,0.366
2013-06-21,2013,6,21,0.295
2013-06-22,2013,6,22,0.372
2013-06-23,2013,6,23,0.455
2013-06-24,2013,6,24,0.384
2013-06-25,2013,6,25,0.373
2013-06-26,2013,6,26,0.582
2013-06-27,2013,6,27,0.389
2013-06-28,2013,6,28,0.692
2013-06-29,2013,6,29,1.85
2013-06-30,2013,6,30,0.708
2013-07-01,2013,7,1,0.443
2013-07-02,2013,7,2,0.334
2013-07-03,2013,7,3,0.338
2013-07-04,2013,7,4,0.32
2013-07-05,2013,7,5,0.422
2013-07-06,2013,7,6,0.705
2013-07-07,2013,7,7,0.512
2013-07-08,2013,7,8,0.559
2013-07-09,2013,7,9,0.878
2013-07-10,2013,7,10,0.63
2013-07-11,2013,7,11,0.437
2013-07-12,2013,7,12,0.377
2013-07-13,2013,7,13,0.3
2013-07-14,2013,7,14,0.244
2013-07-15,2013,7,15,0.21
2013-07-16,2013,7,16,0.179
2013-07-17,2013,7,17,0.164
2013-07-18,2013,7,18,0.178
2013-07-19,2013,7,19,0.377
2013-07-20,2013,7,20,1.09
2013-07-21,2013,7,21,0.566
2013-07-22,2013,7,22,0.392
2013-07-23,2013,7,23,0.292
2013-07-24,2013,7,24,0.229
2013-07-25,2013,7,25,0.203
2013-07-26,2013,7,26,0.166
2013-07-27,2013,7,27,0.166
2013-07-28,2013,7,28,0.534
2013-07-29,2013,7,29,0.371
2013-07-30,2013,7,30,0.304
2013-07-31,2013,7,31,0.254
2013-08-01,2013,8,1,3.16
2013-08-02,2013,8,2,1.52
2013-08-03,2013,8,3,1.1
2013-08-04,2013,8,4,0.601
2013-08-05,2013,8,5,0.415
2013-08-06,2013,8,6,0.347
2013-08-07,2013,8,7,0.708
2013-08-08,2013,8,8,0.774
2013-08-09,2013,8,9,0.46
2013-08-10,2013,8,10,0.333
2013-08-11,2013,8,11,0.265
2013-08-12,2013,8,12,0.24
2013-08-13,2013,8,13,0.213
2013-08-14,2013,8,14,0.206
2013-08-15,2013,8,15,0.188
2013-08-16,2013,8,16,0.159
2013-08-17,2013,8,17,0.155
2013-08-18,2013,8,18,0.153
2013-08-19,2013,8,19,0.146
2013-08-20,2013,8,20,0.141
2013-08-21,2013,8,21,0.145
2013-08-22,2013,8,22,0.137
2013-08-23,2013,8,23,0.141
2013-08-24,2013,8,24,0.127
2013-08-25,2013,8,25,0.131
2013-08-26,2013,8,26,0.932
2013-08-27,2013,8,27,1.14
2013-08-28,2013,8,28,0.724
2013-08-29,2013,8,29,0.499
2013-08-30,2013,8,30,0.365
2013-08-31,2013,8,31,0.358
2013-09-01,2013,9,1,0.324
2013-09-02,2013,9,2,0.282
2013-09-03,2013,9,3,0.264
2013-09-04,2013,9,4,0.225
2013-09-05,2013,9,5,0.203
2013-09-06,2013,9,6,0.181
2013-09-07,2013,9,7,0.284
2013-09-08,2013,9,8,0.436
2013-09-09,2013,9,9,0.286
2013-09-10,2013,9,10,0.232
2013-09-11,2013,9,11,0.196
2013-09-12,2013,9,12,1.08
2013-09-13,2013,9,13,0.676
2013-09-14,2013,9,14,0.406
2013-09-15,2013,9,15,0.307
2013-09-16,2013,9,16,0.294
2013-09-17,2013,9,17,0.254
2013-09-18,2013,9,18,0.235
2013-09-19,2013,9,19,0.214
2013-09-20,2013,9,20,0.221
2013-09-21,2013,9,21,2.3
2013-09-22,2013,9,22,2.59
2013-09-23,2013,9,23,0.949
2013-09-24,2013,9,24,0.602
2013-09-25,2013,9,25,0.472
2013-09-26,2013,9,26,0.38
2013-09-27,2013,9,27,0.313
2013-09-28,2013,9,28,0.278
2013-09-29,2013,9,29,0.267
2013-09-30,2013,9,30,0.29
2013-10-01,2013,10,1,0.343
2013-10-02,2013,10,2,0.292
2013-10-03,2013,10,3,0.247
2013-10-04,2013,10,4,0.248
2013-10-05,2013,10,5,0.339
2013-10-06,2013,10,6,0.301
2013-10-07,2013,10,7,0.502
2013-10-08,2013,10,8,0.523
2013-10-09,2013,10,9,0.37
2013-10-10,2013,10,10,0.315
2013-10-11,2013,10,11,0.293
2013-10-12,2013,10,12,0.267
2013-10-13,2013,10,13,0.363
2013-10-14,2013,10,14,0.719
2013-10-15,2013,10,15,0.476
2013-10-16,2013,10,16,0.729
2013-10-17,2013,10,17,0.775
2013-10-18,2013,10,18,1.52
2013-10-19,2013,10,19,0.96
2013-10-20,2013,10,20,1.3
2013-10-21,2013,10,21,0.855
2013-10-22,2013,10,22,1.81
2013-10-23,2013,10,23,1.12
2013-10-24,2013,10,24,0.766
2013-10-25,2013,10,25,0.631
2013-10-26,2013,10,26,1.55
2013-10-27,2013,10,27,2.04
2013-10-28,2013,10,28,1.1
2013-10-29,2013,10,29,0.859
2013-10-30,2013,10,30,0.708
2013-10-31,2013,10,31,1.93
2013-11-01,2013,11,1,5.13
2013-11-02,2013,11,2,2.3
2013-11-03,2013,11,3,1.44
2013-11-04,2013,11,4,1.02
2013-11-05,2013,11,5,0.876
2013-11-06,2013,11,6,0.827
2013-11-07,2013,11,7,1.01
2013-11-08,2013,11,8,0.878
2013-11-09,2013,11,9,0.745
2013-11-10,2013,11,10,0.721
2013-11-11,2013,11,11,0.618
2013-11-12,2013,11,12,0.679
2013-11-13,2013,11,13,0.574
2013-11-14,2013,11,14,0.583
2013-11-15,2013,11,15,0.57
2013-11-16,2013,11,16,0.533
2013-11-17,2013,11,17,0.545
2013-11-18,2013,11,18,2.24
2013-11-19,2013,11,19,1.3
2013-11-20,2013,11,20,0.869
2013-11-21,2013,11,21,0.723
2013-11-22,2013,11,22,1.01
2013-11-23,2013,11,23,1.28
2013-11-24,2013,11,24,0.671
2013-11-25,2013,11,25,0.811
2013-11-26,2013,11,26,0.716
2013-11-27,2013,11,27,0.733
2013-11-28,2013,11,28,0.495
2013-11-29,2013,11,29,0.414
2013-11-30,2013,11,30,0.446
2013-12-01,2013,12,1,0.534
2013-12-02,2013,12,2,0.596
2013-12-03,2013,12,3,0.641
2013-12-04,2013,12,4,0.688
2013-12-05,2013,12,5,1.09
2013-12-06,2013,12,6,1.37
2013-12-07,2013,12,7,0.857
2013-12-08,2013,12,8,0.638
2013-12-09,2013,12,9,0.544
2013-12-10,2013,12,10,0.401
2013-12-11,2013,12,11,0.33
2013-12-12,2013,12,12,0.333
2013-12-13,2013,12,13,0.356
2013-12-14,2013,12,14,0.361
2013-12-15,2013,12,15,0.327
2013-12-16,2013,12,16,0.288
2013-12-17,2013,12,17,0.298
2013-12-18,2013,12,18,0.377
2013-12-19,2013,12,19,0.494
2013-12-20,2013,12,20,0.62
2013-12-21,2013,12,21,0.846
2013-12-22,2013,12,22,1.17
2013-12-23,2013,12,23,1.18
2013-12-24,2013,12,24,0.833
2013-12-25,2013,12,25,0.641
2013-12-26,2013,12,26,0.756
2013-12-27,2013,12,27,0.721
2013-12-28,2013,12,28,0.701
2013-12-29,2013,12,29,0.743
2013-12-30,2013,12,30,0.62
2013-12-31,2013,12,31,0.516
2014-01-01,2014,1,1,0.492
2014-01-02,2014,1,2,0.453
2014-01-03,2014,1,3,0.415
2014-01-04,2014,1,4,0.48
2014-01-05,2014,1,5,0.692
2014-01-06,2014,1,6,1.01
2014-01-07,2014,1,7,1.22
2014-01-08,2014,1,8,1.05
2014-01-09,2014,1,9,1.04
2014-01-10,2014,1,10,1.12
2014-01-11,2014,1,11,1.63
2014-01-12,2014,1,12,3.13
2014-01-13,2014,1,13,4.46
2014-01-14,2014,1,14,5.51
2014-01-15,2014,1,15,5.11
2014-01-16,2014,1,16,3.83
2014-01-17,2014,1,17,2.99
2014-01-18,2014,1,18,2.43
2014-01-19,2014,1,19,2.04
2014-01-20,2014,1,20,1.77
2014-01-21,2014,1,21,1.54
2014-01-22,2014,1,22,1.27
2014-01-23,2014,1,23,1.08
2014-01-24,2014,1,24,1
2014-01-25,2014,1,25,1.05
2014-01-26,2014,1,26,1.01
2014-01-27,2014,1,27,0.96
2014-01-28,2014,1,28,0.898
2014-01-29,2014,1,29,0.822
2014-01-30,2014,1,30,0.831
2014-01-31,2014,1,31,0.913
2014-02-01,2014,2,1,1.05
2014-02-02,2014,2,2,1.16
2014-02-03,2014,2,3,1.17
2014-02-04,2014,2,4,1.11
2014-02-05,2014,2,5,1.02
2014-02-06,2014,2,6,0.934
2014-02-07,2014,2,7,0.882
2014-02-08,2014,2,8,0.849
2014-02-09,2014,2,9,0.817
2014-02-10,2014,2,10,0.787
2014-02-11,2014,2,11,0.757
2014-02-12,2014,2,12,0.729
2014-02-13,2014,2,13,0.701
2014-02-14,2014,2,14,0.675
2014-02-15,2014,2,15,0.65
2014-02-16,2014,2,16,0.625
2014-02-17,2014,2,17,0.602
2014-02-18,2014,2,18,0.579
2014-02-19,2014,2,19,0.558
2014-02-20,2014,2,20,0.593
2014-02-21,2014,2,21,1.69
2014-02-22,2014,2,22,3.97
2014-02-23,2014,2,23,5.02
2014-02-24,2014,2,24,3.7
2014-02-25,2014,2,25,1.87
2014-02-26,2014,2,26,0.996
2014-02-27,2014,2,27,0.644
2014-02-28,2014,2,28,0.425
2014-03-01,2014,3,1,0.479
2014-03-02,2014,3,2,0.618
2014-03-03,2014,3,3,0.323
2014-03-04,2014,3,4,0.227
2014-03-05,2014,3,5,0.289
2014-03-06,2014,3,6,0.406
2014-03-07,2014,3,7,0.55
2014-03-08,2014,3,8,0.726
2014-03-09,2014,3,9,0.938
2014-03-10,2014,3,10,1.19
2014-03-11,2014,3,11,1.69
2014-03-12,2014,3,12,2.35
2014-03-13,2014,3,13,2.43
2014-03-14,2014,3,14,1.77
2014-03-15,2014,3,15,3.09
2014-03-16,2014,3,16,4.17
2014-03-17,2014,3,17,3.38
2014-03-18,2014,3,18,3.04
2014-03-19,2014,3,19,3.15
2014-03-20,2014,3,20,4.17
2014-03-21,2014,3,21,6.11
2014-03-22,2014,3,22,7.14
2014-03-23,2014,3,23,5.96
2014-03-24,2014,3,24,3.85
2014-03-25,2014,3,25,2.44
